xServ,sbytes,dbytes,rate,sload,dload,sinpkt,sjit,djit,stcpb,dtcpb,dmean,response_body_len,attack_cat
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,2
7,114,0,125000.0003,57000000,0,0.008,0,0,0,0,0,0,6
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
999,564,354,26.917262,6434.809082,3926.753418,69.622667,5452.658545,138.416922,1339808698,1833610296,44,0,7
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,4
2,828,268,34.20698,13609.81738,4086.593994,42.043889,2146.311365,105.090992,3697130699,1507563231,45,0,7
999,1014,740,22.495962,8808.945312,6137.845703,6100.475164,660910.5554,23919.006,3034287901,3535196902,93,0,1
999,2750,27602,4260.411814,1029392.063,10340642,0.477953,32.207481,31.325613,59859768,2215707337,600,0,0
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,3
999,564,354,27.117389,6482.651367,3955.948486,69.226,5448.796219,138.815484,3078120765,2738731056,44,0,7
999,564,354,27.198781,6502.108398,3967.822266,69.015333,5437.047584,138.460359,728801176,3293698754,44,0,7
999,3024,0,21.700656,18749.36719,0,46.081555,57.727293,0,0,0,0,0,7
999,564,354,20.778129,4967.195312,3031.162354,90.907556,6157.29677,147.133359,1941453726,622864104,44,0,7
999,546,268,30.496917,8002.391113,3643.36499,52.731222,2868.422486,98.450563,1911756977,2175411045,45,0,1
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,1
999,168,0,111111.1072,74666664,0,0.009,0,0,0,0,0,0,7
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,2
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,5
999,540,0,0.672677,242.163666,0,1486.598,2934.0635,0,0,0,0,0,0
999,690,0,100000.0025,276000000,0,0.01,0,0,0,0,0,0,8
999,2184,0,1.63407,679.772949,0,611.969125,713.159188,0,0,0,0,0,3
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,7
5,5358,1878,56.796301,56685.48047,19781.73633,34.375141,1756.832053,46.672992,185055906,793889562,94,0,5
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,2
999,104,0,111111.1072,46222220,0,0.009,0,0,0,0,0,0,5
999,588,354,16.28922,4062.723145,2376.309814,115.859,6597.300227,221.016,2670234689,1214540166,44,0,8
999,880,354,26.41655,9845.603516,3853.708496,67.832778,4260.128458,123.071367,1233319689,3490203496,44,0,3
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,7
999,104,0,111111.1072,46222220,0,0.009,0,0,0,0,0,0,4
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,582,268,32.290216,9024.039062,3857.604492,48.635,2529.111458,117.485938,497851654,4248558511,45,0,8
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,3
999,584,268,31.988127,8973.736328,3821.514893,46.641556,2540.084574,102.465563,3073226800,4010532224,45,0,8
7,114,0,250000.0006,114000000,0,0.004,0,0,0,0,0,0,6
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,3
999,1848,0,41666.66519,308000000,0,0.024,0,0,0,0,0,0,5
999,168,0,333333.3215,224000000,0,0.003,0,0,0,0,0,0,7
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,806,1160,29.942494,10229.76465,14301.94434,63.083889,3407.217935,93.890445,268377176,361041836,145,0,2
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,3
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,1
999,2062,354,12.995045,11350.02539,1895.747681,145.289,7219.814182,327.396625,1816907819,2680309663,44,0,1
999,4550,67380,2307.941123,528268.625,7825008,0.879065,57.257735,56.488793,1107632012,3257511796,842,0,0
999,1890,0,38.435002,13836.60059,0,26.017951,30.409635,0,0,0,0,0,1
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,3
999,464,0,111111.1072,206222208,0,0.009,0,0,0,0,0,0,8
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,7
999,630,0,0.844003,303.841064,0,1184.83,2188.4775,0,0,0,0,0,0
999,2974,33882,4905.183444,1178457.625,13433123,0.413574,26.953496,25.685682,901426008,3053762503,678,0,0
999,2792,0,250000.0006,2792000000,0,0.004,0,0,0,0,0,0,5
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
999,3024,0,21.700656,18749.36719,0,46.081555,57.727293,0,0,0,0,0,5
999,180,0,200000.0051,144000000,0,0.005,0,0,0,0,0,0,2
999,13350,548216,723.56709,115017.9688,4732626.5,4.001139,1182.594489,859.297092,1600383559,3750415669,1252,0,0
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,1
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,5
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,7
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
999,2934,3742,52.1888,11443.76074,14604.91113,39.442999,2668.9678,88.679469,3244698717,3319960708,69,0,0
999,552,268,86.389608,22899.00586,10320.67871,17.916778,929.255789,35.707152,3076650942,471937726,45,0,8
999,180,0,333333.3215,239999984,0,0.003,0,0,0,0,0,0,4
999,728,268,93.957879,32872.73047,11224.83496,17.494444,1026.086805,49.449813,1224030867,104603372,45,0,8
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
999,1110,834,7.509212,2912.144043,2148.349854,245.204636,16020.3039,448.172312,191810949,568670818,83,0,1
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,320,1854,4326.123036,710815.3125,4320798.5,0.5362,30.082641,0.557062,2260289707,2263980367,232,0,0
2,1118,354,20.098007,9524.09082,2931.94458,90.668333,5213.251688,184.904031,1158489651,4034027621,44,0,5
999,472,564,54.394953,10878.99023,12645.22656,34.725444,1836.793887,72.726648,2822637047,289403326,71,0,3
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,4
999,200,0,500000.0013,400000000,0,0.002,0,0,0,0,0,0,4
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,1
999,17538,1087890,926.09936,120729.5234,7501539.5,3.542171,214.607489,126.191728,2644700095,2645751758,1458,0,0
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,2
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,2
7,114,0,125000.0003,57000000,0,0.008,0,0,0,0,0,0,6
999,146,178,2722.323026,529945.5625,646098,0.009,0,0,0,0,89,0,0
999,200,0,142857.1409,114285712,0,0.007,0,0,0,0,0,0,3
999,990,796,21.144884,7314.116211,5775.574219,88.047452,4743.199648,159.817422,3561614607,3069728264,80,0,1
999,784,0,333333.3215,1045333312,0,0.003,0,0,0,0,0,0,0
7,114,0,125000.0003,57000000,0,0.008,0,0,0,0,0,0,6
5,4529,1718,38.900614,31417.2207,11818.54883,48.054523,2460.778262,64.716523,3954481836,2864337011,86,0,4
999,400,0,2.405949,1924.759521,0,415.636344,587.788625,0,0,0,0,0,7
999,1064,0,90909.0902,386909088,0,0.011,0,0,0,0,0,0,1
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,7
999,104,0,500000.0013,208000000,0,0.002,0,0,0,0,0,0,1
999,146,178,2770.083151,539242.875,657433.0625,0.01,0,0,0,0,89,0,0
6,1664,103410,12.516637,1236.758423,78220.76563,299.012164,26598.53424,15541.34266,284441641,2950422378,1077,0,5
2,848,986,68.214468,24525.10742,27703.09961,27.690444,1463.810856,57.058832,2108875204,4167817686,123,73,5
3,364,1412,29.685981,5050.574707,19568.99805,72.184143,4649.823114,128.565625,3722689138,4173415210,177,0,5
7,114,0,200000.0051,91200000,0,0.005,0,0,0,0,0,0,6
999,27208,642,82.608274,405095.5938,9052.330078,16.530065,1197.408037,60.803266,245845252,3465862844,54,0,1
999,1234,808,12.843573,5538.638184,3561.950928,163.492894,9358.382193,278.968,1849837692,747476427,81,0,1
7,114,0,166666.6608,76000000,0,0.006,0,0,0,0,0,0,6
999,2184,0,1.63407,679.772949,0,611.969125,713.159188,0,0,0,0,0,2
2,510,268,60.831937,14891.6582,7267.388672,25.045222,1430.323825,55.945664,4202783186,1043230356,45,0,1
7,114,0,200000.0051,91200000,0,0.005,0,0,0,0,0,0,6
999,200,0,500000.0013,400000000,0,0.002,0,0,0,0,0,0,2
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,2
5,9917,1756,80.310821,136150.0469,23829.11328,22.41292,1371.057707,36.777586,1864365584,2671934988,88,0,5
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,3
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,2
999,728,268,93.957879,32872.73047,11224.83496,17.494444,1026.086805,49.449813,1224030867,104603372,45,0,8
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,3678,268,19.399483,30783.55664,2044.933716,79.581545,4431.06112,245.716531,9683790,3819178011,45,0,1
999,454,410,71.498269,13761.31348,12079.00195,25.132,1487.055226,47.179375,2995528503,3425110811,51,0,3
999,564,354,23.305965,5571.496582,3399.929199,81.047444,5850.414669,140.962859,2883466742,2688009576,44,0,7
7,114,0,125000.0003,57000000,0,0.008,0,0,0,0,0,0,6
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,3880,2456,5571.474167,4667303.5,2954473.25,0.349882,17.776071,0.439393,663617695,666856994,136,0,0
999,502,354,1.292354,274.891357,188.531677,1461.587556,107007.4347,3271.90025,3755704156,362448875,44,0,8
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,2
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,1
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,4
2,748,1018,55.96247,17749.97852,23464.73438,33.752778,1802.266592,66.410031,1850816157,3655629831,127,110,4
999,168,0,200000.0051,134400000,0,0.005,0,0,0,0,0,0,7
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,1
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,3
999,1098,268,25.707998,13560.11231,3071.248779,60.923778,3075.446986,138.131156,422840241,2269944729,45,0,5
999,104,0,111111.1072,46222220,0,0.009,0,0,0,0,0,0,1
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,978,734,17.921587,6768.700195,4852.033691,96.379453,5115.459089,197.596188,4162593221,1694997945,92,0,1
999,200,0,83333.33039,66666664,0,0.012,0,0,0,0,0,0,3
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,1
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,5
999,168,0,111111.1072,74666664,0,0.009,0,0,0,0,0,0,7
999,572,354,21.499774,5210.533691,3136.437744,83.171556,5763.075629,148.673516,3475606255,4263392554,44,0,8
999,168,0,125000.0003,84000000,0,0.008,0,0,0,0,0,0,7
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,4
999,4550,67380,1956.800812,447895.5,6634477,1.037714,63.33664,62.254292,2055115370,4205053410,842,0,0
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,2
999,168,0,100000.0025,67200000,0,0.01,0,0,0,0,0,0,7
999,8928,320,62.855424,219424.9844,7066.272949,23.252384,1896.278187,76.194312,2967775170,3405140769,53,0,0
999,590,354,37.337117,9329.886719,5446.82666,48.189,3211.358487,111.150891,2864677531,363093190,44,0,8
999,248,0,90909.0902,90181816,0,0.011,0,0,0,0,0,0,8
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,3
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,7
999,130,162,2976.1905,515873.0313,642857.125,0.01,0,0,0,0,81,0,0
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,3
999,168,0,55555.55359,37333332,0,0.018,0,0,0,0,0,0,7
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,5
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,2
999,1232,830,14.348869,6176.84668,4083.27832,128.066182,6890.648901,267.240969,2203081810,2099132753,83,0,1
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,3
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,2
999,336,0,1000000.003,1344000000,0,0.001,0,0,0,0,0,0,8
999,562,268,39.807859,10742.81445,4755.712402,39.118222,1974.184428,82.903047,1691428778,2071679324,45,0,8
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,3
999,744,0,166666.6608,495999968,0,0.006,0,0,0,0,0,0,8
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,2
999,200,0,142857.1409,114285712,0,0.007,0,0,0,0,0,0,2
999,564,354,7.742935,1851.016846,1129.557495,238.802889,17798.62981,468.7905,3900346572,3154403465,44,0,7
999,830,1068,22.728306,7989.667969,10000.45508,83.107333,4485.11726,145.534953,2446216277,1622770713,134,0,2
999,322,0,250000.0006,322000000,0,0.004,0,0,0,0,0,0,8
7,114,0,500000.0013,228000000,0,0.002,0,0,0,0,0,0,6
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,7
999,852,268,80.348394,32867.85156,9598.955078,19.364,1027.256768,61.958254,1519071037,4188548223,45,0,8
999,200,0,52631.58129,42105264,0,0.019,0,0,0,0,0,0,3
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
2,832,268,55.120307,22018.72461,6585.039551,28.511667,1476.432416,83.426773,353279460,3141639044,45,0,5
7,114,0,1000000.003,456000000,0,0.001,0,0,0,0,0,0,6
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,3
5,434459,3720,157.58849,1341830,11349.46875,7.616549,829.703709,48.148516,216360022,280723117,56,0,5
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
2,1308,268,74.318869,46692.07031,8878.62793,20.555,1029.959401,56.74282,2213049113,3720986296,45,0,9
2,2314,308456,66.351671,4276.730957,580209.25,94.089292,4511.060777,2129.54145,3840933853,1541394341,1307,149237,9
2,1022,268,76.210992,37394.19141,9104.672852,20.148333,1068.815062,61.553535,2705486571,623528626,45,0,9
2,1282,268,11.895858,7321.504395,1421.158569,138.352778,9637.030379,450.915937,560953154,4194638564,45,0,9
999,92,0,200000.0051,73600000,0,0.005,0,0,0,0,0,0,9
2,1306,268,22.101467,13862.04004,2640.388672,71.071667,3585.672173,175.462531,94971482,1211350451,45,0,9
999,2050,0,166666.6608,1366666624,0,0.006,0,0,0,0,0,0,9
2,1302,268,16.149975,10094.81055,1929.383667,96.318667,5106.424147,254.466859,1102451960,1730706679,45,0,9
2,1302,268,66.294533,41438.50391,7919.986816,23.494667,1241.200823,68.33443,701662753,752664488,45,0,9
2,8682,268,48.671523,165216.7656,4590.493164,24.145231,1517.354638,95.391852,2048442348,1642264782,45,0,9
2,3114,482584,78.869708,4406.642578,691755.25,88.351463,4387.322053,1946.498734,2449907520,1243303547,1283,233472,9
2,1296,268,45.669189,28424.50391,5455.945801,34.029222,1681.684053,78.133281,1738862795,734401623,45,0,9
2,1294,268,75.52566,46926.60938,9022.798828,20.580556,1099.949351,64.418328,4197198648,1509543957,45,0,9
2,1302,268,21.750983,13595.81445,2598.517334,67.247333,3623.624485,183.511219,2713458037,1858762884,45,0,9
2,1314,354,23.737183,13214.62891,3462.836182,70.949222,5325.112416,119.182578,1751333877,699434397,44,0,9
2,1988,263696,119.982402,7710.736328,1045107.438,54.287245,2700.060844,1144.644601,1224600597,3064456751,1293,127488,9
999,808,0,100000.0025,323200000,0,0.01,0,0,0,0,0,0,9
2,1296,268,43.598187,27135.51172,5208.530273,36.186111,1919.077426,105.955047,1127049042,905114555,45,0,9
2,1296,354,21.342466,11720.78027,3113.489258,88.392556,5089.784871,176.667234,2138625795,1026828012,44,0,9
2,1308,354,14.403093,7984.396973,2101.157227,131.042,8204.585786,212.396578,2239850708,2157601874,44,0,9
2,2416,308476,70.860718,4739.405273,615299.375,84.973407,4002.976879,1923.690198,2507864534,1188416310,1307,0,9
2,1306,268,26.748791,16776.8418,3195.588867,62.216222,3096.431149,153.794734,488399530,924960196,45,0,9
2,1282,268,27.535011,16946.88086,3289.515869,58.176889,3011.273709,139.396953,2560477079,1214634508,45,0,9
2,1292,354,11.898229,6511.831055,1735.741699,154.344444,8772.672668,338.968969,3437754332,294354518,44,0,9
2,8682,268,38.806556,131729.875,3660.071045,32.29,2140.566103,125.556797,4052817148,3536144038,45,0,9
2,1308,268,57.515777,36135.24609,6871.218262,27.180222,1448.225397,62.970301,1696025488,4169273562,45,0,9
999,2050,0,111111.1072,911111104,0,0.009,0,0,0,0,0,0,9
2,1296,268,31.506714,19609.7793,3764.002197,52.898778,2719.321673,140.007906,3908003714,4284050677,45,0,9
2,1296,268,25.197295,15682.79688,3010.236816,59.988889,3761.763261,170.039094,55797008,2490904203,45,0,9
2,1302,268,47.586871,29744.9668,5685.044922,28.554111,1657.568439,81.730828,2993197197,4128834020,45,0,9
2,5090,915210,114.122756,5707.551758,1033916.5,63.705703,3007.833895,1208.563053,630754509,2152988757,1315,443364,9
2,1302,354,13.212319,7286.98291,1927.444214,138.953333,8987.440065,234.690859,268158669,2487669866,44,0,9
2,1006,268,55.627048,26878.99023,6645.578125,27.707444,1360.492067,66.16818,2140046805,853247791,45,0,9
2,1022,268,58.439205,28674.16992,6981.537109,25.012556,1286.961789,53.508348,1550911366,1539411766,45,0,9
999,808,0,90909.0902,293818176,0,0.011,0,0,0,0,0,0,9
2,1302,268,27.114231,16948.20117,3239.246826,57.611222,3146.843315,158.934672,2998926059,2446852364,45,0,9
2,3006,482406,126.514484,6914.177246,1124570.625,56.1071,2660.789828,1101.114492,202555155,764567684,1297,0,9
999,92,0,250000.0006,92000000,0,0.004,0,0,0,0,0,0,9
2,2004,263720,115.03102,7453.628418,1002070.063,56.623971,2715.093495,1200.314438,496428052,4288672859,1293,127488,9
999,1314,268,66.25149,41800.27344,7914.844727,22.389,1105.716695,46.969715,3056194095,3142909258,45,0,9
999,1308,268,20.516664,12889.93555,2451.057373,81.186444,4007.445821,167.979797,2599596501,982387923,45,0,9
999,1296,268,26.970946,16786.7168,3222.12915,58.261,3131.494886,137.110156,2022114637,3163237599,45,0,9
2,1294,354,39.382301,21590.76758,5745.182617,47.962889,3088.235721,113.840578,2285045902,209902208,44,0,9
999,1308,268,21.016292,13203.83594,2510.746338,79.144556,3826.819719,162.904703,3686507014,1888899032,45,0,9
2,1308,268,74.318869,46692.07031,8878.62793,20.555,1029.959401,56.74282,2213049113,3720986296,45,0,9
2,2314,308456,66.351671,4276.730957,580209.25,94.089292,4511.060777,2129.54145,3840933853,1541394341,1307,149237,9
2,1022,268,76.210992,37394.19141,9104.672852,20.148333,1068.815062,61.553535,2705486571,623528626,45,0,9
2,1282,268,11.895858,7321.504395,1421.158569,138.352778,9637.030379,450.915937,560953154,4194638564,45,0,9
999,92,0,200000.0051,73600000,0,0.005,0,0,0,0,0,0,9
2,1306,268,22.101467,13862.04004,2640.388672,71.071667,3585.672173,175.462531,94971482,1211350451,45,0,9
999,2050,0,166666.6608,1366666624,0,0.006,0,0,0,0,0,0,9
2,1302,268,16.149975,10094.81055,1929.383667,96.318667,5106.424147,254.466859,1102451960,1730706679,45,0,9
2,1302,268,66.294533,41438.50391,7919.986816,23.494667,1241.200823,68.33443,701662753,752664488,45,0,9
2,8682,268,48.671523,165216.7656,4590.493164,24.145231,1517.354638,95.391852,2048442348,1642264782,45,0,9
2,3114,482584,78.869708,4406.642578,691755.25,88.351463,4387.322053,1946.498734,2449907520,1243303547,1283,233472,9
2,1296,268,45.669189,28424.50391,5455.945801,34.029222,1681.684053,78.133281,1738862795,734401623,45,0,9
2,1294,268,75.52566,46926.60938,9022.798828,20.580556,1099.949351,64.418328,4197198648,1509543957,45,0,9
2,1302,268,21.750983,13595.81445,2598.517334,67.247333,3623.624485,183.511219,2713458037,1858762884,45,0,9
2,1314,354,23.737183,13214.62891,3462.836182,70.949222,5325.112416,119.182578,1751333877,699434397,44,0,9
2,1988,263696,119.982402,7710.736328,1045107.438,54.287245,2700.060844,1144.644601,1224600597,3064456751,1293,127488,9
999,808,0,100000.0025,323200000,0,0.01,0,0,0,0,0,0,9
2,1296,268,43.598187,27135.51172,5208.530273,36.186111,1919.077426,105.955047,1127049042,905114555,45,0,9
2,1296,354,21.342466,11720.78027,3113.489258,88.392556,5089.784871,176.667234,2138625795,1026828012,44,0,9
2,1308,354,14.403093,7984.396973,2101.157227,131.042,8204.585786,212.396578,2239850708,2157601874,44,0,9
2,2416,308476,70.860718,4739.405273,615299.375,84.973407,4002.976879,1923.690198,2507864534,1188416310,1307,0,9
2,1306,268,26.748791,16776.8418,3195.588867,62.216222,3096.431149,153.794734,488399530,924960196,45,0,9
2,1282,268,27.535011,16946.88086,3289.515869,58.176889,3011.273709,139.396953,2560477079,1214634508,45,0,9
2,1292,354,11.898229,6511.831055,1735.741699,154.344444,8772.672668,338.968969,3437754332,294354518,44,0,9
2,8682,268,38.806556,131729.875,3660.071045,32.29,2140.566103,125.556797,4052817148,3536144038,45,0,9
2,1308,268,57.515777,36135.24609,6871.218262,27.180222,1448.225397,62.970301,1696025488,4169273562,45,0,9
999,2050,0,111111.1072,911111104,0,0.009,0,0,0,0,0,0,9
2,1296,268,31.506714,19609.7793,3764.002197,52.898778,2719.321673,140.007906,3908003714,4284050677,45,0,9
2,1296,268,25.197295,15682.79688,3010.236816,59.988889,3761.763261,170.039094,55797008,2490904203,45,0,9
2,1302,268,47.586871,29744.9668,5685.044922,28.554111,1657.568439,81.730828,2993197197,4128834020,45,0,9
2,5090,915210,114.122756,5707.551758,1033916.5,63.705703,3007.833895,1208.563053,630754509,2152988757,1315,443364,9
2,1302,354,13.212319,7286.98291,1927.444214,138.953333,8987.440065,234.690859,268158669,2487669866,44,0,9
2,1006,268,55.627048,26878.99023,6645.578125,27.707444,1360.492067,66.16818,2140046805,853247791,45,0,9
2,1022,268,58.439205,28674.16992,6981.537109,25.012556,1286.961789,53.508348,1550911366,1539411766,45,0,9
999,808,0,90909.0902,293818176,0,0.011,0,0,0,0,0,0,9
2,1302,268,27.114231,16948.20117,3239.246826,57.611222,3146.843315,158.934672,2998926059,2446852364,45,0,9
2,3006,482406,126.514484,6914.177246,1124570.625,56.1071,2660.789828,1101.114492,202555155,764567684,1297,0,9
999,92,0,250000.0006,92000000,0,0.004,0,0,0,0,0,0,9
2,2004,263720,115.03102,7453.628418,1002070.063,56.623971,2715.093495,1200.314438,496428052,4288672859,1293,127488,9
999,1314,268,66.25149,41800.27344,7914.844727,22.389,1105.716695,46.969715,3056194095,3142909258,45,0,9
999,1308,268,20.516664,12889.93555,2451.057373,81.186444,4007.445821,167.979797,2599596501,982387923,45,0,9
999,1296,268,26.970946,16786.7168,3222.12915,58.261,3131.494886,137.110156,2022114637,3163237599,45,0,9
2,1294,354,39.382301,21590.76758,5745.182617,47.962889,3088.235721,113.840578,2285045902,209902208,44,0,9
999,1308,268,21.016292,13203.83594,2510.746338,79.144556,3826.819719,162.904703,3686507014,1888899032,45,0,9
2,964,268,65.339263,30247.72266,7805.86377,25.507889,1240.404368,71.182141,446672354,3538503304,45,0,5
999,2750,27602,2195.850184,530556.875,5329649,0.934395,60.983265,59.610137,3929959057,3938478831,600,0,0
2,1308,268,74.318869,46692.07031,8878.62793,20.555,1029.959401,56.74282,2213049113,3720986296,45,0,9
2,2314,308456,66.351671,4276.730957,580209.25,94.089292,4511.060777,2129.54145,3840933853,1541394341,1307,149237,9
2,1022,268,76.210992,37394.19141,9104.672852,20.148333,1068.815062,61.553535,2705486571,623528626,45,0,9
2,1282,268,11.895858,7321.504395,1421.158569,138.352778,9637.030379,450.915937,560953154,4194638564,45,0,9
999,92,0,200000.0051,73600000,0,0.005,0,0,0,0,0,0,9
2,1306,268,22.101467,13862.04004,2640.388672,71.071667,3585.672173,175.462531,94971482,1211350451,45,0,9
999,2050,0,166666.6608,1366666624,0,0.006,0,0,0,0,0,0,9
