,dst_host_count,flag_S3,dst_host_srv_count,hot,same_srv_rate,Protocol_type_tcp,dst_host_same_src_port_rate,dst_host_rerror_rate,count,dst_host_serror_rate,srv_count,Protocol_type_icmp,label
324,1,0,1,0,1,0,0,0,0.287671233,0,0.287671233,0,0
325,0.301960784,0,1,0,1,1,0.01,0,0.037181996,0,0.037181996,0,0
326,1,0,1,0,1,1,0,0,0.007827789,0,0.007827789,0,0
327,0.670588235,0,0.670588235,0,1,0,1,0,0.001956947,0,0.001956947,1,0
328,0.070588235,0,0.756862745,0,1,0,1,0,0.001956947,0,0.005870841,0,0
329,0.807843137,0,0.282352941,0,1,1,0.35,0,0.003913894,0,0.003913894,0,0
330,0.062745098,0,0.576470588,0,1,1,0.06,0,0.001956947,0,0.001956947,0,0
331,0.349019608,0,1,0,1,1,0.02,0,0.005870841,0,0.023483366,0,0
332,0.050980392,0,0.007843137,0,1,1,0.15,0,0.003913894,0,0.003913894,0,0
333,0.137254902,0,0.109803922,0,1,1,0.03,0,0.001956947,0,0.001956947,0,0
334,0.105882353,0,0.145098039,0,1,1,0.04,0,0.003913894,0,0.003913894,0,0
335,0.262745098,0,0.258823529,0,1,0,0.01,0,0.001956947,0,0.001956947,0,0
336,0.156862745,0,1,0,1,1,0.03,0,0.001956947,0,0.021526419,0,0
337,1,0,1,0,1,1,0,0,0.029354207,0,0.056751468,0,0
338,0.631372549,0,1,0,1,1,0.01,0,0.001956947,0.01,0.011741683,0,0
339,0.090196078,0,1,0,1,1,0.04,0,0.005870841,0,0.005870841,0,0
340,0.741176471,0,0.458823529,0,0.5,1,0.01,0,0.003913894,0,0.001956947,0,0
341,1,0,1,0,1,0,0,0,0.322896282,0,0.322896282,0,0
342,0.22745098,0,1,0,1,1,0.02,0,0.031311155,0,0.043052838,0,0
343,1,0,1,0,1,1,0,0,0.011741683,0,0.011741683,0,0
344,1,0,0.984313725,0,1,0,0,0,0.487279843,0,0.487279843,0,0
345,0.360784314,0,0.117647059,0,1,1,0.33,0,0.001956947,0,0.001956947,0,0
346,1,0,1,0,1,1,0,0,0.025440313,0,0.025440313,0,0
347,1,0,1,0,1,1,0,0,0.019569472,0,0.019569472,0,0
348,0.380392157,0,0.996078431,0.012987013,1,1,0.01,0,0.001956947,0.01,0.001956947,0,0
349,0.141176471,0,1,0,1,1,0.03,0,0.007827789,0,0.031311155,0,0
350,0.658823529,0,0.180392157,0.246753247,1,1,0.01,0,0.001956947,0,0.001956947,0,0
351,0.403921569,0,1,0,1,1,0.01,0,0.056751468,0,0.058708415,0,0
352,0.749019608,0,0.470588235,0,1,1,0.45,0,0.001956947,0,0.001956947,0,0
353,1,0,1,0,1,1,0,0,0.007827789,0,0.007827789,0,0
354,1,0,1,0,1,1,0,0,0.001956947,0,0.001956947,0,0
355,1,0,1,0,1,1,0.01,0,0.017612524,0,0.017612524,0,0
356,0.007843137,0,1,0,1,1,0.5,0,0.003913894,0,0.048923679,0,0
357,0.011764706,0,1,0,1,1,0.33,0,0.005870841,0,0.039138943,0,0
358,0.082352941,0,1,0,1,1,0.05,0,0.04109589,0,0.04109589,0,0
359,0.392156863,0,0.803921569,0,1,1,0.01,0,0.001956947,0,0.003913894,0,0
360,0.125490196,0,0.670588235,0,1,1,0.03,0.16,0.023483366,0,0.023483366,0,0
361,1,0,0.996078431,0,0.99,0,0.01,0,0.37964775,0,0.377690802,0,0
362,1,0,0.22745098,0,1,1,0.23,0,0.005870841,0.38,0.005870841,0,0
363,1,0,1,0,1,1,0,0,0.003913894,0,0.005870841,0,0
364,1,0,1,0,1,1,0,0,0.011741683,0,0.023483366,0,0
365,0.08627451,0,0.576470588,0,1,1,0.05,0,0.003913894,0,0.003913894,0,0
366,1,0,1,0,1,1,0,0,0.009784736,0,0.021526419,0,0
367,1,0,1,0,1,1,0,0,0.005870841,0,0.005870841,0,0
368,0.011764706,0,1,0,1,1,0.33,0,0.005870841,0,0.009784736,0,0
369,1,0,1,0,1,1,0,0,0.037181996,0,0.097847358,0,0
370,0.207843137,0,1,0,1,1,0.02,0,0.003913894,0,0.003913894,0,0
371,1,0,0.6,0,1,1,0,0,0.001956947,0,0.001956947,0,0
372,0.17254902,0,1,0,1,1,0.02,0,0.009784736,0,0.009784736,0,0
373,0.137254902,0,1,0,1,1,0.03,0,0.068493151,0,0.068493151,0,0
374,0.270588235,0,0.839215686,0,1,0,1,0,0.007827789,0,0.007827789,0,0
375,1,0,1,0,1,1,0,0.01,0.001956947,0,0.001956947,0,0
376,0.811764706,0,1,0,1,1,0,0,0.019569472,0.01,0.019569472,0,0
377,1,0,1,0,1,1,0,0,0.066536204,0,0.066536204,0,0
378,0.388235294,0,1,0,1,1,0.01,0.2,0.001956947,0,0.001956947,0,0
379,0.188235294,0,1,0,1,1,0.02,0,0.058708415,0,0.060665362,0,0
380,1,0,1,0,1,1,0,0,0.031311155,0,0.031311155,0,0
381,0.37254902,0,1,0,1,1,0.01,0,0.025440313,0,0.025440313,0,0
382,0.690196078,0,0.690196078,0,1,0,1,0,0.003913894,0,0.003913894,1,0
383,1,0,1,0,1,1,0,0,0.009784736,0,0.009784736,0,0
384,1,0,1,0,1,1,0,0,0.007827789,0,0.007827789,0,0
385,0.309803922,0,0.054901961,0.38961039,1,1,0.01,0,0.001956947,0,0.001956947,0,0
386,0.541176471,0,0.149019608,0.077922078,1,1,0.01,0.01,0.001956947,0,0.001956947,0,0
387,0.337254902,0,1,0,1,1,0.01,0.35,0.039138943,0,0.046966732,0,0
388,0.098039216,0,0.035294118,0,1,1,0.04,0,0.001956947,0,0.001956947,0,0
389,1,0,1,0,1,1,0,0,0.033268102,0,0.033268102,0,0
390,0.494117647,0,1,0,1,1,0.01,0,0.019569472,0.01,0.02739726,0,0
391,0.28627451,0,0.784313725,0,1,0,0.79,0.15,0.029354207,0,0.450097847,0,0
392,1,0,1,0,1,0,0,0,0.252446184,0,0.409001957,0,0
393,1,0,1,0,1,1,0,0.02,0.080234834,0.01,0.080234834,0,0
394,1,0,0.996078431,0,1,0,0,0,0.146771037,0,0.30332681,0,0
395,1,0,0.996078431,0,1,0,0,0,0.43444227,0,0.43444227,0,0
396,0.023529412,0,0.011764706,0,1,1,0.5,0,0.003913894,0,0.003913894,0,0
397,0.137254902,0,1,0.038961039,1,1,0.03,0.11,0.001956947,0.03,0.005870841,0,0
398,1,0,0.984313725,0,1,0,0,0,0.626223092,0,0.624266145,0,0
399,0.490196078,0,1,0,1,1,0.01,0,0.003913894,0,0.003913894,0,0
400,0.568627451,0,0.415686275,0,1,0,0.01,0,0.430528376,0,0.581213307,0,0
401,1,0,0.011764706,0,1,0,0.97,0,0.001956947,0,0.001956947,0,0
402,1,0,1,0,1,1,0,0,0.031311155,0,0.031311155,0,0
403,0.423529412,0,0.28627451,0,1,1,0.01,0,0.001956947,0,0.001956947,0,0
404,0.352941176,0,1,0,1,1,0.01,0,0.007827789,0,0.007827789,0,0
405,0.317647059,0,0.905882353,0,1,1,0.01,0.07,0.035225049,0,0.037181996,0,0
406,0.505882353,0,0.176470588,0,1,1,0.2,0,0.003913894,0,0.003913894,0,0
407,0.6,0,0.02745098,0,1,1,0.01,0,0.001956947,0,0.001956947,0,0
408,0.721568627,0,0.580392157,0,1,1,0.65,0,0.023483366,0,0.023483366,0,0
409,1,0,1,0,1,1,0,0,0.107632094,0,0.109589041,0,0
410,0.333333333,0,1,0,1,1,0.01,0,0.003913894,0,0.003913894,0,0
411,0.701960784,0,0.003921569,0,0.14,1,0.07,0,0.01369863,0.02,0.001956947,0,0
412,0.223529412,0,0.984313725,0,1,1,0.02,0.91,0.043052838,0,0.043052838,0,0
413,0.909803922,0,0.160784314,0,1,1,0.18,0,0.001956947,0,0.001956947,0,0
414,1,0,1,0,1,1,0,0,0.015655577,0,0.015655577,0,0
415,0.023529412,0,1,0,1,1,0.17,0,0.001956947,0.17,0.003913894,0,0
416,0.756862745,0,0.756862745,0,1,0,1,0,0.003913894,0,0.003913894,1,0
417,0.717647059,0,0.682352941,0,1,1,0.01,0,0.001956947,0.01,0.001956947,0,0
418,0.51372549,0,1,0,1,1,0.01,0.01,0.011741683,0,0.066536204,0,0
419,0.039215686,0,0.925490196,0,1,1,0.1,1,0.001956947,0,0.001956947,0,0
420,1,0,0.878431373,0,1,0,0,0,0.266144814,0,0.266144814,0,0
421,0.007843137,0,0.980392157,0,1,1,0.5,1,0.001956947,0,0.003913894,0,0
422,1,0,0.439215686,0,1,1,0.44,0,0.021526419,0,0.021526419,0,0
423,0.258823529,0,1,0,1,1,0.02,0,0.009784736,0,0.009784736,0,0
424,0.423529412,0,0.11372549,0,1,1,0.18,0,0.001956947,0,0.001956947,0,0
425,0.015686275,0,0.250980392,0,1,1,0.5,0,0.003913894,0,0.003913894,0,0
426,0.305882353,0,0.576470588,0,1,1,0.01,0,0.001956947,0.01,0.003913894,0,0
427,0.905882353,0,1,0,1,1,0,0,0.046966732,0,0.046966732,0,0
428,0.247058824,0,1,0,1,1,0.02,0,0.003913894,0,0.003913894,0,0
429,0.184313725,0,1,0,1,1,0.02,0,0.011741683,0,0.011741683,0,0
430,1,0,1,0,1,1,0.01,0,0.017612524,0,0.033268102,0,0
431,0.384313725,0,0.737254902,0,1,1,0.01,0,0.001956947,0,0.003913894,0,0
432,0.239215686,0,0.992156863,0,1,1,0.02,0.98,0.009784736,0,0.009784736,0,0
433,0.125490196,0,1,0,1,1,0.03,0,0.005870841,0.03,0.005870841,0,0
434,0.184313725,0,0.976470588,0,1,1,0.02,0.53,0.023483366,0,0.023483366,0,0
435,0.352941176,0,1,0,1,1,0.01,0,0.007827789,0,0.007827789,0,0
436,0.392156863,0,1,0,1,1,0.01,0,0.003913894,0,0.003913894,0,0
437,1,0,1,0,1,1,0,0,0.019569472,0,0.025440313,0,0
438,0.960784314,0,1,0,1,1,0,0,0.019569472,0,0.062622309,0,0
439,0.290196078,0,1,0,1,1,0.01,0,0.005870841,0,0.015655577,0,0
440,0.031372549,0,0.392156863,0,1,1,0.12,1,0.001956947,0,0.001956947,0,0
441,0.039215686,0,0.984313725,0,1,1,0.1,1,0.001956947,0,0.001956947,0,0
442,0.984313725,0,1,0,1,1,0,0,0.011741683,0,0.01369863,0,0
443,0.996078431,0,1,0,1,1,0,0,0.005870841,0,0.005870841,0,0
444,0.015686275,0,0.247058824,0,1,1,0.25,1,0.001956947,0,0.001956947,0,0
445,0.556862745,0,0.42745098,0,1,0,0.25,0,0.495107632,0,0.493150685,0,0
446,1,0,0.019607843,0,0.33,0,0.14,0,0.005870841,0,0.001956947,1,0
447,1,0,0.560784314,0,1,1,0,0,0.001956947,0,0.003913894,0,0
448,1,0,1,0,1,1,0.01,0,0.070450098,0,0.076320939,0,0
449,0.211764706,0,1,0,1,1,0.02,0,0.070450098,0,0.070450098,0,0
450,0.023529412,0,0.462745098,0,1,1,0.17,0,0.001956947,0,0.001956947,0,0
451,1,0,0.952941176,0,1,0,0.01,0,0.025440313,0,0.04109589,0,0
452,1,0,0.996078431,0,1,0,0,0,0.14481409,0,0.301369863,0,0
453,0.207843137,0,0.57254902,0,1,1,0.04,0,0.003913894,0.02,0.003913894,0,0
454,1,0,1,0,1,0,0.01,0,0.033268102,0,0.054794521,0,0
455,0.474509804,0,0.709803922,0,1,1,0.01,0,0.001956947,0,0.001956947,0,0
456,1,0,0.984313725,0,1,0,0,0,0.403131115,0,0.403131115,0,0
457,1,0,1,0,1,1,0,0,0.021526419,0,0.023483366,0,0
458,0.105882353,0,1,0,1,1,0.04,0,0.005870841,0,0.005870841,0,0
459,0.266666667,0,1,0,1,1,0.01,0,0.035225049,0,0.035225049,0,0
460,0.694117647,0,0.054901961,0,1,1,0.01,0,0.003913894,0.01,0.003913894,0,0
461,0.376470588,0,0.568627451,0,1,1,0.01,0,0.001956947,0,0.001956947,0,0
462,0.078431373,0,1,0,1,1,0.05,0,0.001956947,0,0.001956947,0,0
463,0.184313725,0,0.533333333,0,1,1,0.02,0,0.001956947,0,0.005870841,0,0
464,1,0,1,0,1,1,0,0,0.043052838,0,0.045009785,0,0
465,0.011764706,0,0.125490196,0,1,1,1,0,0.003913894,0,0.003913894,0,0
466,0.745098039,0,1,0,1,1,0.01,0,0.005870841,0,0.005870841,0,0
467,1,0,1,0,1,1,0,0,0.019569472,0,0.019569472,0,0
468,1,0,0.996078431,0,1,0,0,0,0.616438356,0,0.616438356,0,0
469,0.788235294,0,0.243137255,0,1,1,0.2,0,0.021526419,0,0.021526419,0,0
470,1,0,0.976470588,0,1,0,0,0,0.001956947,0,0.01369863,0,0
471,1,0,0.97254902,0,1,0,0,0,0.007827789,0,0.02739726,0,0
472,0.094117647,0,1,0,1,1,0.04,0,0.011741683,0,0.011741683,0,0
473,1,0,1,0,1,1,0,0,0.078277886,0,0.080234834,0,0
474,1,0,1,0,1,1,0,0,0.031311155,0,0.031311155,0,0
475,0.635294118,0,0.694117647,0,1,1,0.01,0,0.001956947,0.01,0.003913894,0,0
476,0.125490196,0,1,0,1,1,0.03,0,0.005870841,0,0.005870841,0,0
477,0.152941176,0,0.431372549,0,1,1,0.03,0,0.001956947,0,0.005870841,0,0
478,1,0,1,0,1,0,0,0,0.225048924,0,0.381604697,0,0
479,0.423529412,0,0.552941176,0,1,1,0.01,0,0.001956947,0,0.005870841,0,0
480,0.011764706,0,1,0,1,1,0.33,0,0.001956947,0,0.001956947,0,0
481,0.188235294,0,0.031372549,0,1,1,0.02,0.06,0.001956947,0.04,0.001956947,0,0
482,0.329411765,0,0.050980392,0,1,0,0.15,0,0.011741683,0,0.035225049,0,0
483,0.015686275,0,0.007843137,0,1,0,0.5,0,0.001956947,0,0.003913894,0,0
484,0.023529412,0,1,0,1,1,0.17,0,0.011741683,0,0.011741683,0,0
485,0.71372549,0,1,0,1,1,0.01,0,0.009784736,0.01,0.029354207,0,0
486,0.207843137,0,0.752941176,0,1,1,0.02,0,0.001956947,0,0.001956947,0,0
487,1,0,1,0,1,0,1,0,0.85518591,0,0.85518591,0,0
488,1,0,0.003921569,0,0.01,1,0,0,0.160469667,0,0.001956947,0,0
489,1,0,1,0,1,1,0,0,0.033268102,0,0.033268102,0,0
490,0.023529412,0,1,0,1,1,0.17,0,0.011741683,0,0.011741683,0,0
491,1,0,1,0,1,0,0,0,0.037181996,0,0.046966732,0,0
492,0.031372549,0,1,0,1,1,0.12,0,0.005870841,0,0.009784736,0,0
493,1,0,0.207843137,0,1,1,0.21,0,0.029354207,0,0.029354207,0,0
494,0.035294118,0,1,0,1,1,0.11,0,0.001956947,0,0.001956947,0,0
495,0.831372549,0,0.31372549,0,1,1,0.38,0,0.001956947,0,0.001956947,0,0
496,0.403921569,0,0.392156863,0,0.17,0,0.01,0,0.011741683,0,0.015655577,0,0
497,0.003921569,0,1,0,1,1,1,0,0.001956947,0,0.001956947,0,0
498,0.031372549,0,1,0,1,1,0.12,0,0.001956947,0,0.001956947,0,0
499,0.031372549,0,1,0,1,1,0.12,0,0.015655577,0,0.015655577,0,0
500,1,0,0.180392157,0,1,1,0,0,0.001956947,0.67,0.001956947,0,0
501,1,0,0.380392157,0,1,1,0,0,0.001956947,0.25,0.001956947,0,0
502,0.874509804,0,0.560784314,0,1,1,0,0,0.001956947,0,0.005870841,0,0
503,1,0,1,0,1,0,0.01,0,0.311154599,0,0.311154599,0,0
504,1,0,0.682352941,0,1,1,0,0,0.001956947,0,0.001956947,0,0
505,0.098039216,0,1,0,1,1,0.04,0.28,0.011741683,0,0.01369863,0,0
506,0.674509804,0,0.549019608,0,1,1,0.01,0.81,0.001956947,0,0.003913894,0,0
507,0.094117647,0,0.062745098,0,1,0,0.12,0,0.003913894,0,0.003913894,0,0
508,1,0,1,0,1,1,0,0,0.046966732,0,0.058708415,0,0
509,0.101960784,0,0.611764706,0,1,1,0.04,0,0.001956947,0,0.007827789,0,0
510,0.145098039,0,1,0,1,1,0.03,0,0.021526419,0,0.021526419,0,0
511,1,0,1,0,1,1,0,0,0.001956947,0,0.001956947,0,0
512,1,0,1,0,1,1,0,0,0.011741683,0,0.011741683,0,0
513,0.035294118,0,1,0,1,1,0.11,0,0.017612524,0,0.039138943,0,0
514,0.011764706,0,0.929411765,0,1,1,0.33,1,0.001956947,0,0.003913894,0,0
515,0.035294118,0,1,0,1,1,0.11,0,0.003913894,0,0.005870841,0,0
516,0.176470588,0,0.043137255,0,1,1,0.02,0,0.001956947,0,0.001956947,0,0
517,1,0,0.243137255,0,1,1,0,0,0.001956947,0.88,0.001956947,0,0
518,0.325490196,0,0.17254902,0,1,0,0.01,0,0.309197652,0,0.309197652,0,0
519,0.42745098,0,1,0,1,1,0.01,0,0.001956947,0,0.001956947,0,0
520,1,0,0.878431373,0,1,0,0,0,0.285714286,0,0.285714286,0,0
521,0.411764706,0,0.015686275,0,0.33,1,0.01,0,0.005870841,0,0.001956947,0,0
522,1,0,1,0,1,1,0,0,0.009784736,0,0.009784736,0,0
523,0.305882353,0,0.71372549,0,1,1,0.01,1,0.001956947,0,0.003913894,0,0
524,0.337254902,0,1,0,1,1,0.01,0.02,0.001956947,0,0.023483366,0,0
525,0.505882353,0,0.023529412,0,1,1,0.01,0.01,0.001956947,0.01,0.001956947,0,0
526,0.08627451,0,0.588235294,0,1,1,0.05,0,0.001956947,0,0.005870841,0,0
527,1,0,1,0,1,1,0,0,0.009784736,0,0.017612524,0,0
528,1,0,0.015686275,0.012987013,1,1,0.01,0.01,0.003913894,0.93,0.003913894,0,0
529,0.035294118,0,0.023529412,0,1,1,0.11,0.56,0.001956947,0.11,0.001956947,0,0
530,1,0,1,0,1,1,0,0,0.017612524,0,0.017612524,0,0
531,0.011764706,0,1,0,1,1,0.33,0,0.001956947,0.33,0.001956947,0,0
532,0.003921569,0,0.031372549,0,1,1,1,0,0.001956947,1,0.019569472,0,0
533,0.011764706,0,1,0,1,1,0.33,0,0.005870841,0,0.017612524,0,0
534,0.058823529,0,0.388235294,0,1,1,0.07,0.2,0.001956947,0,0.001956947,0,0
535,0.039215686,0,1,0,1,1,0.1,0,0.011741683,0,0.017612524,0,0
536,1,0,0.007843137,0,0.01,1,0,0,0.389432485,1,0.003913894,0,1
537,0.807843137,0,0.180392157,0,0.33,1,0.01,0,0.011741683,1,0.003913894,0,1
538,1,0,0.078431373,0,0.17,1,0,1,0.234833659,0,0.039138943,0,1
539,1,0,0.031372549,0,0.03,1,0,0,0.455968689,1,0.015655577,0,1
540,1,0,0.011764706,0,0.01,1,0,1,0.514677104,0,0.005870841,0,1
541,1,0,0.015686275,0,0.11,1,0,0,0.240704501,1,0.02739726,0,1
542,1,0,0.078431373,0,0.01,1,0,0,0.377690802,1,0.003913894,0,1
543,1,0,0.11372549,0,0.07,1,0,1,0.532289628,0,0.037181996,0,1
544,1,0,0.015686275,0,0.04,1,0,0,0.217221135,1,0.007827789,0,1
545,1,0,0.078431373,0,0,1,0,0,0.42074364,1,0.001956947,0,1
546,1,0,0.054901961,0,0.12,1,0,0,0.228962818,1,0.02739726,0,1
547,1,0,0.031372549,0,0.04,1,0,0,0.39334638,1,0.015655577,0,1
548,1,0,0.054901961,0,0.07,1,0,0,0.450097847,1,0.029354207,0,1
549,0.156862745,0,0.039215686,0,0.13,1,0.03,0,0.266144814,1,0.035225049,0,1
550,1,0,0.062745098,0,0.07,1,0,0,0.471624266,1,0.031311155,0,1
551,1,0,0.247058824,0,0.25,1,0.02,0,0.150684932,1,0.037181996,0,1
552,0.643137255,0,0.003921569,0,0.01,1,0.01,0,0.217221135,1,0.001956947,0,1
553,1,0,0.078431373,0,0.18,1,0,0,0.195694716,1,0.035225049,0,1
554,1,0,0.066666667,0,0.06,1,0,0,0.559686888,1,0.033268102,0,1
555,1,0,0.078431373,0,0.07,1,0,0,0.581213307,1,0.039138943,0,1
556,1,0,0.035294118,0,0.06,1,0,0,0.43444227,1,0.02739726,0,1
557,1,0,0.047058824,0,0.12,1,0,1,0.287671233,0,0.035225049,0,1
558,1,0,0.062745098,0,0.08,1,0,0,0.391389432,1,0.031311155,0,1
559,1,0,0.007843137,0,0.01,1,0,0,0.311154599,1,0.003913894,0,1
560,0.854901961,0,0.02745098,0,0.03,1,0,0,0.508806262,0.99,0.01369863,0,1
561,0.035294118,0,0.023529412,0,0.06,1,0.11,0,0.211350294,1,0.011741683,0,1
562,0.058823529,0,0.058823529,0,1,1,0.07,0,0.025440313,0.87,0.025440313,0,1
563,1,0,0.074509804,0,0.09,1,0,0,0.410958904,1,0.037181996,0,1
564,1,0,0.054901961,0,0.05,1,0,0,0.28962818,1,0.01369863,0,1
565,0.850980392,0,0.054901961,0,0.1,1,0,1,0.277886497,0,0.02739726,0,1
566,1,0,0.039215686,0,0.07,1,0,0,0.26223092,1,0.019569472,0,1
567,1,0,0.066666667,0,0.01,1,0,0,0.283757339,1,0.003913894,0,1
568,1,0,0.074509804,0,0.15,1,0,0,0.256360078,1,0.037181996,0,1
569,1,0,0.007843137,0,0.02,1,0,0,0.217221135,1,0.003913894,0,1
570,1,0,0.011764706,0,0.08,1,0,0,0.455968689,1,0.035225049,0,1
571,0.764705882,0,0.066666667,0,0.2,1,0.01,0,0.170254403,1,0.033268102,0,1
572,1,0,0.074509804,0,0.07,1,0,0,0.56555773,1,0.037181996,0,1
573,1,0,0.066666667,0,0.08,1,0,0,0.428571429,1,0.033268102,0,1
574,1,0,0.047058824,0,0.07,1,0,0,0.277886497,1,0.019569472,0,1
575,1,0,0.070588235,0,0.03,1,0,0,0.412915851,1,0.011741683,0,1
576,1,0,0.003921569,0,0.07,1,0,0,0.585127202,1,0.039138943,0,1
577,1,0,0.003921569,0,0.19,1,0,0,0.209393346,1,0.039138943,0,1
578,1,0,0.023529412,0,0.06,1,0,1,0.285714286,0,0.017612524,0,1
579,1,0,0.011764706,0,0.01,1,0,0,0.518590998,1,0.003913894,0,1
580,1,0,0.074509804,0,0.14,1,0,0,0.281800391,1,0.039138943,0,1
581,1,0,0.003921569,0,0.01,1,0,0,0.273972603,1,0.001956947,0,1
582,1,0,0.062745098,0,0.11,1,0,0,0.270058708,1,0.029354207,0,1
583,1,0,0.066666667,0,0.08,1,0,0,0.416829746,1,0.033268102,0,1
584,1,0,0.074509804,0,0.13,1,0,1,0.28962818,0,0.037181996,0,1
585,0.533333333,0,0.062745098,0,0.06,1,0.01,0,0.540117417,0.99,0.031311155,0,1
586,1,0,0.031372549,0,0.09,1,0,0,0.234833659,1,0.021526419,0,1
587,1,0,0.247058824,0,0.4,1,0.01,0,0.039138943,1,0.015655577,0,1
588,1,0,0.054901961,0,0.12,1,0,0,0.223091977,1,0.02739726,0,1
589,1,0,0.070588235,0,0.08,1,0,0,0.436399217,1,0.035225049,0,1
590,1,0,0.015686275,0,0.02,1,0,1,0.409001957,0,0.007827789,0,1
591,1,0,0.019607843,0,0.03,1,0,0,0.545988258,1,0.01369863,0,1
592,1,0,0.007843137,0,0.01,1,0,0,0.371819961,1,0.001956947,0,1
593,1,0,0.062745098,0,0.12,1,0,0,0.28962818,1,0.035225049,0,1
594,0.992156863,0,0.250980392,0,0.18,1,0.01,0,0.021526419,0.99,0.003913894,0,1
595,1,0,0.019607843,0,0.02,1,0,0,0.502935421,1,0.007827789,0,1
596,1,0,0.062745098,0,0.06,1,0,1,0.522504892,0,0.031311155,0,1
597,1,0,0.003921569,0,0.01,1,0,1,0.252446184,0,0.001956947,0,1
598,1,0,0.066666667,0,0.06,1,0,0,0.520547945,1,0.033268102,0,1
599,1,0,0.011764706,0,0.05,1,0,1,0.268101761,0,0.01369863,0,1
600,1,0,0.003921569,0,0,1,0,1,0.463796477,0,0.001956947,0,1
601,1,0,0.011764706,0,0.01,1,0,0,0.555772994,1,0.005870841,0,1
602,1,0,0.058823529,0,0.03,1,0,0,0.344422701,1,0.011741683,0,1
603,1,0,0.062745098,0,0.44,1,0.01,0,0.070450098,1,0.031311155,0,1
604,1,0,0.043137255,0,0.03,1,0,0,0.273972603,1,0.007827789,0,1
605,1,0,0.08627451,0,0.07,1,0,0,0.454011742,1,0.031311155,0,1
606,1,0,0.074509804,0,0.04,1,0,0,0.409001957,1,0.017612524,0,1
607,1,0,0.070588235,0,0.09,1,0,0,0.405088063,1,0.037181996,0,1
608,1,0,0.078431373,0,0.08,1,0,1,0.516634051,0,0.039138943,0,1
609,1,0,0.023529412,0,0.03,1,0,0,0.367906067,1,0.011741683,0,1
610,1,0,0.019607843,0,0.02,1,0,0,0.418786693,1,0.009784736,0,1
611,1,0,0.066666667,0,0.12,1,0,0,0.28962818,1,0.035225049,0,1
612,1,0,0.054901961,0,0.03,1,0,0,0.450097847,1,0.01369863,0,1
613,1,0,0.070588235,0,0.05,1,0,0,0.412915851,1,0.021526419,0,1
614,1,0,0.066666667,0,0.08,1,0,0,0.405088063,1,0.033268102,0,1
615,1,0,0.043137255,0,0.04,1,0,1,0.487279843,0,0.021526419,0,1
616,1,0,0.031372549,0,0.03,1,0,0,0.485322896,1,0.015655577,0,1
617,1,0,0.047058824,0,0.04,1,0,0,0.532289628,1,0.023483366,0,1
618,0.949019608,0,0.066666667,0,0.04,1,0,0,0.203522505,1,0.007827789,0,1
619,1,0,0.011764706,0,0.01,1,0,1,0.454011742,0,0.005870841,0,1
620,1,0,0.074509804,0,0.07,1,0,1,0.545988258,0,0.037181996,0,1
621,1,0,0.023529412,0,0.06,1,0,0,0.410958904,1,0.023483366,0,1
622,1,0,0.078431373,0,0.07,1,0,0,0.583170254,1,0.039138943,0,1
623,1,0,0.019607843,0,0.05,1,0,0,0.446183953,1,0.023483366,0,1
624,1,0,0.003921569,0,0,1,0,0,0.457925636,1,0.001956947,0,1
625,1,0,0.011764706,0,0.05,1,0,0,0.569471624,1,0.031311155,0,1
626,1,0,0.011764706,0,0.01,1,0,0,0.499021526,1,0.003913894,0,1
627,1,0,0.019607843,0,0.06,1,0,0,0.266144814,1,0.015655577,0,1
628,1,0,0.2,0,0.19,1,0.01,0,0.113502935,1,0.021526419,0,1
629,1,0,0.031372549,0,0.04,1,0,1,0.426614481,0,0.015655577,0,1
630,1,0,0.074509804,0,0.07,1,0,1,0.522504892,0,0.037181996,0,1
631,1,0,0.050980392,0,0.12,1,0,0,0.232876712,1,0.02739726,0,1
632,1,0,0.094117647,0,0.17,1,0,0,0.285714286,1,0.048923679,0,1
633,1,0,0.007843137,0,0.02,1,0,0,0.199608611,1,0.003913894,0,1
634,1,0,0.011764706,0,0.02,1,0,0,0.446183953,1,0.007827789,0,1
635,1,0,0.066666667,0,0.5,1,0,0,0.003913894,1,0.001956947,0,1
636,0.235294118,0,0.074509804,0,0.09,1,0.02,0,0.27592955,1,0.023483366,0,1
637,1,0,0.007843137,0,0.02,1,0,1,0.211350294,0,0.003913894,0,1
638,1,0,0.054901961,0,0.03,1,0,0,0.230919765,1,0.005870841,0,1
639,1,0,0.062745098,0,0.06,1,0,0,0.53816047,1,0.033268102,0,1
640,1,0,0.098039216,0,0.08,1,0,0,0.577299413,1,0.048923679,0,1
641,1,0,0.023529412,0,0.02,1,0,0,0.5518591,1,0.011741683,0,1
642,1,0,0.02745098,0,0.04,1,0,0,0.412915851,1,0.015655577,0,1
643,1,0,0.050980392,0,0.09,1,0,0,0.28962818,1,0.025440313,0,1
644,1,0,0.039215686,0,0.08,1,0,0,0.207436399,1,0.015655577,0,1
645,1,0,0.090196078,0,0.07,1,0,0,0.583170254,1,0.039138943,0,1
646,1,0,0.039215686,0,0.09,1,0,0,0.217221135,1,0.019569472,0,1
647,1,0,0.011764706,0,0.01,1,0,0,0.53816047,1,0.007827789,0,1
648,1,0,0.109803922,0,0.06,1,0,0,0.442270059,1,0.02739726,0,1
649,1,0,0.007843137,0,0.02,1,0,0,0.432485323,1,0.007827789,0,1
